A2DF4E49PEXXWV  |  Moshe Gerstenhaber  |  USA  |  Reviewer ranking: #24,465,161  |  38%  |  (5 of 13)  |  
A31O656QOZRSQ4  |  SandNinjaTemari  |  Outworld  |  Reviewer ranking: #27,150,146  |  25%  |  (2 of 8)  |  
AVJNPUNT7DOWW  |  Danny  |  _  |  Reviewer ranking: #15,226,499  |  50%  |  (1 of 2)  |  
A3P1508PZ0UADD  |  B. Bates  |  Santa Fe, NM  USA  |  _  |  60%  |  (1,298 of 2,181)  |  
A2C203I7X0KAZ0  |  A. Craft  |  Saint Clair Shores, MI USA  |  Reviewer ranking: #29,271,467  |  46%  |  (51 of 112)  |  
A1JTLCUXLBAUQ1  |  T. S. Whitmer  |  _  |  Reviewer ranking: #9,793,618  |  100%  |  (16 of 16)  |  
A369QFCVPY3N62  |  C. Utley  |  _  |  Reviewer ranking: #2,394,081  |  85%  |  (100 of 117)  |  
A363HKFJUQ1NHF  |  Sandra K. Mcclaflin  |  Pinedale, Az. USA  |  Reviewer ranking: #126,927  |  75%  |  (80 of 106)  |  
A34X569KK937KR  |  Amazon Customer  |  Indianapolis, IN  |  Reviewer ranking: #4,610,502  |  67%  |  (6 of 9)  |  
ABSFUDV766TVJ  |  Movie Fan  |  Lansing, Michigan United States  |  Reviewer ranking: #26,943,513  |  86%  |  (50 of 58)  |  
A1TJ3VIOZ8F7YS  |  Amazon Customer  |  el centro, ca.  |  Reviewer ranking: #26,567,330  |  _  |  _  |  
A2XGXDXCNO04LJ  |  K. Soni  |  _  |  Reviewer ranking: #26,402,378  |  44%  |  (4 of 9)  |  
A521XTGN7OB2B  |  Princess Anna  |  _  |  Reviewer ranking: #25,551,985  |  63%  |  (40 of 64)  |  
A3IAG8R8ULQG1T  |  Jen  |  Fat City  |  Reviewer ranking: #499,424  |  82%  |  (158 of 192)  |  
A386ZN3ILG9SCD  |  Thornbird21  |  _  |  Reviewer ranking: #23,924,139  |  83%  |  (5 of 6)  |  
A2KGCK3Q4VARC8  |  Christopher Greffin  |  _  |  Reviewer ranking: #593,635  |  58%  |  (156 of 271)  |  
A2R9VWWL1BF64O  |  A. WONGPINYOCHIT  |  Bangkok, THAILAND  |  Reviewer ranking: #26,621,146  |  _  |  _  |  
A2EPKDJG5UM5QW  |  jeanne1u  |  Long Island, NY United States  |  Reviewer ranking: #10,263,845  |  59%  |  (13 of 22)  |  
A10H47FMW8NHII  |  Jay B. Lane  |  Seattle, WA USA  |  _  |  78%  |  (6,409 of 8,178)  |  
A2T1TBCVDVL1J8  |  A. Malik  |  New York  |  Reviewer ranking: #2,084,978  |  87%  |  (54 of 62)  |  
A33ZPRGHUHMBPP  |  Allene Phy-Olsen  |  Clarksville, TN USA  |  Reviewer ranking: #1,954,920  |  53%  |  (139 of 260)  |  
AX3MOF53TE9QY  |  P. Phillips  |  Michigan USA  |  Reviewer ranking: #27,320,104  |  100%  |  (1 of 1)  |  
A2J69PVFW5ULX2  |  Randy M. Gibson  |  Hemet, CA USA  |  Reviewer ranking: #151,524  |  87%  |  (48 of 55)  |  
A95V61WH8VCZA  |  Virginia Escamilla  |  _  |  Reviewer ranking: #7,968,410  |  60%  |  (3 of 5)  |  
A2YGL5KN2O5RCN  |  Carlma S. Houweling  |  San Rafael, CA  |  Reviewer ranking: #24,671,632  |  67%  |  (2 of 3)  |  
A10TD6H9B92644  |  R. Sell  |  Sydney AUS  |  Reviewer ranking: #26,482,422  |  _  |  _  |  
A1KSW87DUDBTYV  |  Ramon Tecolt  |  Puebla, MX  |  Reviewer ranking: #12,451,458  |  _  |  _  |  
A1F3GOUFG7Y73U  |  B. Son  |  Denver  |  Reviewer ranking: #10,795,013  |  82%  |  (259 of 314)  |  
A2AH4NCS3KZIMO  |  Logan 5  |  Gold River, CA  |  Reviewer ranking: #2,116,608  |  52%  |  (31 of 60)  |  
A1DXIZGDNBQLTU  |  Tim Rotunda  |  _  |  Reviewer ranking: #1,716,409  |  65%  |  (13 of 20)  |  
A12RYB7IM6P7HW  |  John Doe  |  _  |  Reviewer ranking: #30,115,855  |  14%  |  (5 of 37)  |  
A1XIHV38UILMBH  |  M. L. Johnson  |  USA  |  Reviewer ranking: #710,850  |  59%  |  (55 of 93)  |  
A10EYVGHOMA3IM  |  MK2K  |  Chicago, Il  |  Reviewer ranking: #2,282,124  |  61%  |  (14 of 23)  |  
AKH07GCMP07O3  |  Patriot  |  _  |  Reviewer ranking: #18,113,732  |  39%  |  (24 of 62)  |  
A167L6542TSI3E  |  Jeff P. Slatton  |  San Antonio, TX  |  Reviewer ranking: #963,422  |  56%  |  (15 of 27)  |  
A1DIM53U2RHG4W  |  Matt Z.  |  Los Angeles, CA USA  |  Reviewer ranking: #2,627,048  |  46%  |  (65 of 142)  |  
A1PZ5UQ2KOWD5Y  |  Donna J. Dorsey  |  Pinellas Park, FL  |  Reviewer ranking: #26,604,664  |  100%  |  (1 of 1)  |  
A1D5EI2RP526N3  |  Stephen L. Farris  |  Kansas City, MO, USA  |  Reviewer ranking: #1,681,320  |  82%  |  (9 of 11)  |  
AOUJM47OAY7M5  |  J. Ward  |  _  |  Reviewer ranking: #2,620,964  |  69%  |  (9 of 13)  |  
A9DIDILTRYR6I  |  M  |  _  |  Reviewer ranking: #29,120,810  |  25%  |  (12 of 48)  |  
A11XPJRGSRQ7OJ  |  Vicki L. Keller  |  Austin, TX  |  Reviewer ranking: #14,059,494  |  60%  |  (3 of 5)  |  
AHHQR265MS1BB  |  Mommy to Tony  |  Texas  |  Reviewer ranking: #21,395,992  |  89%  |  (8 of 9)  |  
A2CIJA0QH5XHTV  |  Jose Ibanez  |  Eatontown, NJ  |  Reviewer ranking: #16,857,553  |  96%  |  (446 of 467)  |  
A3DGE6OCJ11ICX  |  Lmac89  |  _  |  Reviewer ranking: #22,747,032  |  _  |  _  |  
ALPVMB5P07GPM  |  Charlotte Kendall  |  Bay City, MI  |  Reviewer ranking: #12,789,155  |  93%  |  (381 of 410)  |  
AVCTS7L2UPIJY  |  Katy  |  United States  |  Reviewer ranking: #1,143,540  |  88%  |  (37 of 42)  |  
A3DUKBOFNCVOX8  |  D &amp; L Nolan  |  Portland, OR  |  _  |  95%  |  (946 of 996)  |  
A1FAGY3M15Y6PE  |  Harry R. Peacock  |  San Diego, CA USA  |  Reviewer ranking: #25,634,844  |  60%  |  (3 of 5)  |  
AP8F8JFLQ9PJZ  |  ars  |  seattle,wa  |  Reviewer ranking: #27,857,403  |  50%  |  (4 of 8)  |  
A2FQ1H88EWD09N  |  Bragan Thomas  |  New York, NY USA  |  Reviewer ranking: #28,499,153  |  89%  |  (25 of 28)  |  
ARSBNL90UJUUN  |  Author Cortney Roudebush  |  _  |  Reviewer ranking: #3,023,314  |  75%  |  (3 of 4)  |  
A2XXX19QHXPW9Q  |  J. Elliott  |  LA  |  Reviewer ranking: #4,566,223  |  67%  |  (2 of 3)  |  
A22YYJXY4NAJ9J  |  Kevin Bustamante  |  _  |  Reviewer ranking: #14,935,861  |  43%  |  (6 of 14)  |  
A3O6UGWHJM2VWE  |  J. M. Lara  |  Philadelphia,PA  |  Reviewer ranking: #29,154,439  |  0%  |  (0 of 4)  |  
A39QRFMP1P1Y37  |  W. Hoff  |  _  |  Reviewer ranking: #2,301,253  |  73%  |  (8 of 11)  |  
A5SBWJSAEHTU7  |  Bryan Foster  |  Petoskey, MI USA  |  Reviewer ranking: #22,328,468  |  60%  |  (114 of 189)  |  
ARZS56EYOIPRI  |  Chicana Lov3  |  _  |  Reviewer ranking: #12,095,619  |  33%  |  (1 of 3)  |  
AJDJMMQNA5GJ6  |  Rick  |  Okla, USA  |  Reviewer ranking: #228,868  |  86%  |  (64 of 74)  |  
A1ULT7BKTX2PAK  |  Matt Polapink  |  _  |  Reviewer ranking: #442,167  |  66%  |  (65 of 98)  |  
A21SSHLOYKRJ5D  |  C. R. Dillon  |  _  |  Reviewer ranking: #3,188,745  |  72%  |  (84 of 116)  |  
A1V13CES24H2J6  |  Having fun!  |  _  |  Reviewer ranking: #29,532,466  |  27%  |  (9 of 33)  |  
AEBWUHXHYIMAO  |  E. T. Bedford Davie  |  Steamboat, CO usa  |  Reviewer ranking: #1,816,751  |  94%  |  (15 of 16)  |  
A19IJEZ2V4I09W  |  A. King  |  Iowa  |  Reviewer ranking: #609,503  |  79%  |  (33 of 42)  |  
A3HZ17VHNRRC4R  |  LT Queen Bee  |  Jamaica, NY  |  Reviewer ranking: #16,803,174  |  93%  |  (13 of 14)  |  
A2DKTXWWJWAQTG  |  dlb  |  Here  |  Reviewer ranking: #27,772,923  |  75%  |  (3 of 4)  |  
A3FJ4OB5UC1UFU  |  streamlinesurfer  |  California  |  Reviewer ranking: #1,129,417  |  76%  |  (69 of 91)  |  
A32U8NT25AA5GV  |  H. Amireh  |  Skyrim, USA  |  Reviewer ranking: #520,325  |  87%  |  (98 of 113)  |  
AUU0QRLZS60C6  |  Rachel Reilly  |  Philadelphia, PA  |  Reviewer ranking: #17,743,039  |  25%  |  (1 of 4)  |  
AHNFQOH78826D  |  Jan  |  PA  |  Reviewer ranking: #25,778,740  |  _  |  _  |  
A31LPLOXCTAOWS  |  C. Graves  |  Tennessee  |  Reviewer ranking: #28,033,446  |  100%  |  (1 of 1)  |  
A3OYUD22JLV3SV  |  Amazon Customer  |  Dallas, Texas United States  |  Reviewer ranking: #29,495,737  |  45%  |  (49 of 110)  |  
ASX0KYVCFHQ25  |  Lee  |  _  |  Reviewer ranking: #24,190,312  |  67%  |  (4 of 6)  |  
A352WZ0WV61R3K  |  Sheree D. Waites  |  DALLAS TX.  |  Reviewer ranking: #30,026,186  |  5%  |  (8 of 151)  |  
A3RPAJ0CEGGWU1  |  B. J. Bridges  |  St. Louis, MO  |  Reviewer ranking: #20,216,771  |  50%  |  (6 of 12)  |  
A1KY8HE1WK0SJB  |  Cody Perkins  |  Magnolia, Ky. 42757  |  Reviewer ranking: #28,652,808  |  0%  |  (0 of 7)  |  
AIRKIISIX3XQF  |  Josephus  |  Knoxville, TN United States  |  Reviewer ranking: #275,835  |  71%  |  (429 of 604)  |  
A3N9QBNX5E5CLA  |  Herberto T. Vargas  |  _  |  Reviewer ranking: #26,500,864  |  64%  |  (7 of 11)  |  
A93NLZNMV76GW  |  josh colby  |  _  |  Reviewer ranking: #6,093,985  |  50%  |  (17 of 34)  |  
A128KM8HP4J605  |  Sharon Bonelli  |  Rockton, IL United States  |  Reviewer ranking: #27,353,481  |  82%  |  (28 of 34)  |  
A3TR8TLLFJ109H  |  Judith K. Watts  |  Oklahoma  |  Reviewer ranking: #29,303,142  |  33%  |  (16 of 48)  |  
A3DQGU6U08CGCY  |  Claude L. Parish  |  Baton Rouge, La.  |  Reviewer ranking: #396,909  |  64%  |  (90 of 140)  |  
A1KIZ46HNAZDD1  |  ketracel  |  _  |  Reviewer ranking: #400,308  |  88%  |  (66 of 75)  |  
A1G9K2M4I0A4H5  |  Bambulik  |  Virginia  |  Reviewer ranking: #399,634  |  84%  |  (294 of 351)  |  
A21UX5PR8JAGED  |  S.Y.LEE C/O S.T. LEE &amp; PARTNERS  |  Malaysia  |  Reviewer ranking: #28,608,525  |  0%  |  (0 of 1)  |  
A1W75B5U5E8LU5  |  Smoke71  |  _  |  Reviewer ranking: #17,869,372  |  67%  |  (2 of 3)  |  
A1MU3UMXRR0Y3Q  |  Richard A. Yarmey  |  Northeastern PA  |  Reviewer ranking: #27,584,792  |  100%  |  (5 of 5)  |  
A3TR3SKOIJAGI4  |  Tyler Durden  |  _  |  Reviewer ranking: #642,236  |  65%  |  (78 of 120)  |  
A1358A0S0D43RU  |  F. Romo  |  _  |  Reviewer ranking: #19,504,491  |  17%  |  (1 of 6)  |  
A3NK0H1T1DZBEY  |  Carla Italy  |  Italy  |  Reviewer ranking: #27,052,781  |  75%  |  (9 of 12)  |  
A17SUSWN64RA8J  |  Pramod  |  Colombo, Sri Lanka  |  Reviewer ranking: #1,206,008  |  82%  |  (87 of 106)  |  
A10R4VJKPA8GY3  |  Loretta Tummino  |  New Jersey  |  Reviewer ranking: #26,985,963  |  0%  |  (0 of 4)  |  
A3MSG12GO9QS3B  |  Ronald E. Hart  |  Oregon  |  Reviewer ranking: #496,131  |  72%  |  (67 of 93)  |  
A1F6DHVFE1ZIXX  |  John  |  Cleveland, OH  |  Reviewer ranking: #596,647  |  86%  |  (1,614 of 1,869)  |  
A1Y13P2R5V6FHD  |  Joseph Connolly  |  Not Singapore Anymore  |  Reviewer ranking: #2,387,781  |  89%  |  (8 of 9)  |  
A2983Q2501UF6F  |  sb-store  |  _  |  Reviewer ranking: #5,949,158  |  93%  |  (257 of 277)  |  
A2U7V1KP0X491Z  |  Karin Lynne  |  Heber City, UT USA  |  Reviewer ranking: #6,351,131  |  100%  |  (2 of 2)  |  
A122H2TEE3VUKW  |  Patrick Resing  |  Washington, DC  |  Reviewer ranking: #29,177,774  |  13%  |  (52 of 402)  |  
A3I7YROGAPT87H  |  Eagle 12  |  orlando, fl United States  |  Reviewer ranking: #1,394,714  |  84%  |  (27 of 32)  |  
A2I546XRZ11PFG  |  Amazon Customer  |  Rome, GA  |  Reviewer ranking: #3,046,954  |  100%  |  (5 of 5)  |  
ATOTDF1VQPLG  |  Seven Keys  |  Corpus Christi TX  |  Reviewer ranking: #17,513,473  |  65%  |  (22 of 34)  |  
A2Q46FK7RW9TXF  |  stacey  |  _  |  Reviewer ranking: #25,246,489  |  100%  |  (1 of 1)  |  
A2JR4AE1PIM5MD  |  No45  |  _  |  Reviewer ranking: #30,226,420  |  43%  |  (83 of 192)  |  
A1UL8PS42M5DM8  |  Debbie Farmer,author: Don'tPutLipstickontheCat!  |  USA  |  Reviewer ranking: #24,623,808  |  55%  |  (185 of 335)  |  
A23UH1PYDRZK28  |  Tom Busby  |  Sherman, Tx USA  |  Reviewer ranking: #3,685,355  |  96%  |  (64 of 67)  |  
ALNM1SZDAIQKZ  |  Larry Nelson  |  San Jose, California  |  Reviewer ranking: #28,902,498  |  100%  |  (1 of 1)  |  
AWP9CQBB3882G  |  Simon Davison  |  Los Gatos, CA  |  Reviewer ranking: #16,631,862  |  65%  |  (92 of 142)  |  
A3S1F8M4LDMHIJ  |  Michael C. Puzio  |  _  |  Reviewer ranking: #8,124,858  |  50%  |  (1 of 2)  |  
A3ORZ5P76MNDGS  |  Christina  |  _  |  Reviewer ranking: #24,511,613  |  100%  |  (2 of 2)  |  
A26G3P11S7S61T  |  showbiz919  |  California  |  Reviewer ranking: #27,715,983  |  83%  |  (15 of 18)  |  
A2454KRQPFDL6T  |  Amazon Customer  |  Tallapoosa, GA United States  |  Reviewer ranking: #16,259,574  |  67%  |  (4 of 6)  |  
A1HE0XKZHMFEYD  |  Evelyn Barri  |  Southern California  |  Reviewer ranking: #29,703,298  |  53%  |  (10 of 19)  |  
AV6N50YFLKG7  |  Deedee  |  Alexandria, VA United States  |  Reviewer ranking: #17,825,484  |  56%  |  (122 of 217)  |  
AFM9DJYPNM7VT  |  Goldencat  |  Ohio, USA  |  _  |  68%  |  (335 of 492)  |  
A39JL14G1JXZZ4  |  JaK  |  Bay Area  |  Reviewer ranking: #2,793,928  |  53%  |  (82 of 156)  |  
A2XH2SPGXMJR4A  |  Christine Le  |  ALAMEDA, CA  |  Reviewer ranking: #13,464,532  |  85%  |  (17 of 20)  |  
A2V5187XI7IQON  |  Mark  |  Manchester, VT  |  Reviewer ranking: #20,703,656  |  69%  |  (22 of 32)  |  
A2WRTJH74GJF0R  |  Lisa Bucher  |  _  |  Reviewer ranking: #25,036,853  |  60%  |  (3 of 5)  |  
A37ZT1FLV4PUAX  |  A. Sullivan  |  _  |  _  |  86%  |  (124 of 144)  |  
AR2DE47VCY1C8  |  Joseph H Pierre  |  Salem, OR USA  |  Reviewer ranking: #1,118,430  |  81%  |  (7,675 of 9,449)  |  
A1JRO7YV90IX8  |  F. Segarra  |  NYC  |  Reviewer ranking: #26,734,337  |  _  |  _  |  
A3NKFB39AIEN8W  |  J. O. Booker  |  St. Louis Mo.  |  Reviewer ranking: #277,800  |  55%  |  (292 of 528)  |  
A2062FPGYJ6IQM  |  jimnypivo  |  west of Chicago, USA  |  _  |  91%  |  (1,331 of 1,468)  |  
A3TKGBFM5MQ2X  |  Audrey Muston  |  _  |  Reviewer ranking: #23,356,665  |  100%  |  (4 of 4)  |  
A1KA5DU45IOZMV  |  Morris G. Vescovi  |  _  |  Reviewer ranking: #190,367  |  92%  |  (194 of 210)  |  
A8PAERCK9IDGV  |  Robert D. Schwartz  |  West Hollywood, CA  |  Reviewer ranking: #26,427,816  |  76%  |  (22 of 29)  |  
A12WAZYDFHSYF3  |  willy  |  _  |  Reviewer ranking: #2,501,458  |  73%  |  (8 of 11)  |  
A3BR5QXHU3S5O0  |  Aristotle  |  Greece  |  Reviewer ranking: #29,087,562  |  16%  |  (24 of 149)  |  
A3ON4GCPKD9OAP  |  Just Some Guy  |  Cottonwood, AZ  |  Reviewer ranking: #27,566,490  |  0%  |  (0 of 3)  |  
A3TA02RFPM80FY  |  Sean Tenney  |  _  |  Reviewer ranking: #732,786  |  66%  |  (21 of 32)  |  
A2PY3LGT5CTTIK  |  kclark75  |  _  |  Reviewer ranking: #1,340,015  |  86%  |  (30 of 35)  |  
A1P0M7XSZXZ6US  |  DAJ  |  New York, NY  |  Reviewer ranking: #654,582  |  86%  |  (363 of 421)  |  
A1H3CWSEONYQI2  |  T. D. Smith  |  Gibsons, BC, Canada  |  Reviewer ranking: #21,058,639  |  69%  |  (74 of 108)  |  
A2INQVQYW7ETYV  |  Amazon Customer  |  Gilbert, AZ, United States  |  Reviewer ranking: #29,306,588  |  17%  |  (8 of 47)  |  
ANRBLCIUCW73O  |  Gerald Doempke  |  _  |  Reviewer ranking: #552,382  |  79%  |  (72 of 91)  |  
A144X2BOOZNMHQ  |  OSCAR  PATINO  |  New Jersey, USA  |  Reviewer ranking: #23,034,079  |  100%  |  (1 of 1)  |  
A1U5X97I67F86C  |  Ty Ty  |  _  |  Reviewer ranking: #23,344,908  |  0%  |  (0 of 1)  |  
A2WKQ9LUO7IRBE  |  R. Gruenhaus  |  Pensacola, FL USA  |  Reviewer ranking: #920,585  |  59%  |  (60 of 101)  |  
A1JX846F3GW39M  |  Anna  |  _  |  Reviewer ranking: #29,137,969  |  14%  |  (1 of 7)  |  
A1VZA7V8HJ2SZ6  |  Gwenn Cosmis  |  the planet cosmos  |  Reviewer ranking: #20,983,256  |  80%  |  (259 of 325)  |  
A1RDYWNG527EX1  |  DR. STRANGEGREEN  |  Houston  |  Reviewer ranking: #1,475,856  |  73%  |  (54 of 74)  |  
A2UGZON2WQUVB9  |  Geordie Girl  |  _  |  Reviewer ranking: #12,397,067  |  33%  |  (1 of 3)  |  
ARBGA2S1PXJU9  |  baditterbunnyqueen  |  nerd in Happy Bunny Land  |  Reviewer ranking: #1,540,883  |  87%  |  (180 of 207)  |  
AKB2PYODH0TKS  |  Grey Wolffe  |  North Waltham, MA United States  |  _  |  70%  |  (3,632 of 5,178)  |  
AU2M12Y1WLK4G  |  K. Kulisch  |  Clinton, CT  |  Reviewer ranking: #9,777,531  |  0%  |  (0 of 1)  |  
A197Z16FAP73X1  |  Wendy Aschenbach  |  Mechanicsville, VA  |  Reviewer ranking: #26,331,343  |  100%  |  (2 of 2)  |  
A39SPN3OFNZ7XG  |  Ryuken J Devereaux  |  castaic, california United States  |  Reviewer ranking: #28,571,207  |  67%  |  (2 of 3)  |  
AGVY4SW1A3O0O  |  P. I. Simunovich  |  New Zealand  |  Reviewer ranking: #2,249,507  |  67%  |  (48 of 72)  |  
A20XBV5UO5ZS2S  |  DJLA531  |  Wichita, KS United States  |  _  |  87%  |  (622 of 718)  |  
ASSRDJXZ9DORP  |  S. Cook  |  Powell, OH United States  |  Reviewer ranking: #7,074,936  |  71%  |  (5 of 7)  |  
A3MLJBA9PJ3KRT  |  Rebecca Alley  |  Ohio, U.S.A.  |  Reviewer ranking: #28,854,490  |  50%  |  (1 of 2)  |  
A81RI2RTVOAT3  |  Melodie A. Boldt  |  Indianapolis, IN USA  |  Reviewer ranking: #7,206,275  |  50%  |  (1 of 2)  |  
A2EXDP1BBSAFQ6  |  Matthew Watters  |  Vietnam  |  _  |  77%  |  (968 of 1,251)  |  
A15A9O8E354GIV  |  Cynthia A. Babee  |  _  |  Reviewer ranking: #27,649,871  |  0%  |  (0 of 2)  |  
A1Z484O1L3FKMM  |  Matthew Mabe  |  Greensboro, NC  |  Reviewer ranking: #27,522,372  |  39%  |  (21 of 54)  |  
A2B6VI9MQI0WKI  |  Matthew Gladney  |  Champaign-Urbana, IL USA  |  Reviewer ranking: #1,293,213  |  91%  |  (3,545 of 3,892)  |  
A386SQ7JQVS99P  |  R. Gilmore  |  PORT CHARLOTTE, FL, US  |  Reviewer ranking: #3,627,789  |  85%  |  (11 of 13)  |  
AOMYCJCJUYJNE  |  R. Byerly  |  Cincinnati, OH USA  |  Reviewer ranking: #127,072  |  78%  |  (51 of 65)  |  
A3BCJW8BUY7V8H  |  Donna Fuller  |  QUEEN CREEK AZ  |  _  |  73%  |  (260 of 356)  |  
AZOYCMYRYMAZW  |  dol331  |  _  |  Reviewer ranking: #3,067,785  |  82%  |  (9 of 11)  |  
ADAL3UO0RD6WO  |  The Rainmaker  |  Your dealership  |  Reviewer ranking: #3,957,657  |  69%  |  (9 of 13)  |  
AZ9JWGE1UGKZA  |  R.A. McKenzie  |  New York  |  _  |  88%  |  (2,465 of 2,803)  |  
ALPZZC0F0511P  |  happy_boy6699  |  wyoming  |  Reviewer ranking: #29,082,334  |  42%  |  (23 of 55)  |  
A3GXVGG34NPISB  |  J. Haley  |  New Mexico, USA  |  Reviewer ranking: #2,785,677  |  83%  |  (15 of 18)  |  
AGQQYUS277P0S  |  rqm4adrm  |  _  |  Reviewer ranking: #1,498,679  |  62%  |  (66 of 106)  |  
A2R5B3ULGMXSLQ  |  David D McKeehan  |  Lake Worth, Florida, United States  |  Reviewer ranking: #26,785,850  |  72%  |  (129 of 180)  |  
AEA4JF0FHQENS  |  Matt H.  |  VA  |  Reviewer ranking: #20,943,539  |  87%  |  (13 of 15)  |  
A13MU1O8X9OZ1  |  Vehicle Coordinator  |  Washington DC  |  Reviewer ranking: #5,422,644  |  100%  |  (1 of 1)  |  
A3H6394NDZX40V  |  D. Rumbold  |  Tualatin, or USA  |  Reviewer ranking: #214,535  |  75%  |  (364 of 485)  |  
A2TR9LTPZNXFYZ  |  little_sasami  |  Tuxedo, NC United States  |  Reviewer ranking: #28,018,223  |  100%  |  (4 of 4)  |  
A1XEFHQZP8Y35W  |  Silver Screen  |  Atlanta, GA USA  |  Reviewer ranking: #2,688,566  |  77%  |  (646 of 834)  |  
A3DIS5O83SQJWW  |  geekacres  |  Pennsylvania, USA  |  _  |  79%  |  (587 of 745)  |  
AYPL3AQZMZSQB  |  LindaLovesMovies  |  Pensacola, Fl  |  Reviewer ranking: #10,582,387  |  39%  |  (9 of 23)  |  
A17L46G09NDR6K  |  Laurie C. Davis  |  Northeast GA USA  |  Reviewer ranking: #4,587,780  |  84%  |  (151 of 180)  |  
A1DB5QPH7WO488  |  J. Nelson  |  Idaho  |  _  |  89%  |  (3,232 of 3,649)  |  
A2M6MAOZV38P84  |  Paul Drake  |  Fort Worth, TX  |  Reviewer ranking: #879,668  |  100%  |  (13 of 13)  |  
A1SBQ3EY86UXBO  |  Nona  |  _  |  Reviewer ranking: #195,378  |  80%  |  (47 of 59)  |  
ATM6RU27SGCOM  |  C. Vaughan  |  _  |  Reviewer ranking: #161,584  |  85%  |  (172 of 203)  |  
A3MZIQVJQK4P2I  |  SStott  |  _  |  Reviewer ranking: #849,660  |  65%  |  (15 of 23)  |  
A2FHF6042JMYEY  |  Barb  |  _  |  Reviewer ranking: #1,318,951  |  86%  |  (31 of 36)  |  
A2PCTNZ3M4KPVG  |  alone_and_lost_101  |  Missouri  |  Reviewer ranking: #28,090,569  |  25%  |  (1 of 4)  |  
A3G9KUNDKS8DIP  |  Bill W  |  Northern NJ, USA  |  Reviewer ranking: #6,837,543  |  94%  |  (49 of 52)  |  
A15OIIXX6Z0PAW  |  Lam Hoon Leong  |  Singapore, Singapore  |  Reviewer ranking: #30,252,550  |  41%  |  (87 of 211)  |  
A1YGIQ6LVMH90A  |  Homeschooler  |  Pensacola  |  _  |  85%  |  (559 of 661)  |  
A3VDH6VK0Y6QXY  |  Amazon Customer  |  _  |  Reviewer ranking: #2,536,882  |  100%  |  (5 of 5)  |  
A1ZUW4BLFXBNDB  |  E. Nez  |  Tuba City, Arizona 86045  |  Reviewer ranking: #29,187,472  |  36%  |  (12 of 33)  |  
A3C57Y4MODXBLB  |  George Washington Fan  |  Los Angeles  |  Reviewer ranking: #162,252  |  78%  |  (84 of 108)  |  
A1A50CTNM6O44T  |  Fixxmaniac  |  Chiapas, México  |  Reviewer ranking: #2,524,073  |  46%  |  (243 of 529)  |  
A1F1Q1SMVH1IS0  |  DesignerMan  |  Portland, OR United States  |  Reviewer ranking: #932,902  |  86%  |  (56 of 65)  |  
A1IDAJKNEAWW5P  |  M. DiFabio  |  Keyport, NJ  |  Reviewer ranking: #7,568,737  |  75%  |  (3 of 4)  |  
A1YW31RWFQ32AI  |  M. Rice  |  _  |  Reviewer ranking: #27,342,399  |  82%  |  (9 of 11)  |  
A33Z0FKRD08TN  |  Jessica Howard  |  OHIO, USA  |  Reviewer ranking: #22,495,147  |  0%  |  (0 of 1)  |  
A3IH4A2P0GJ5VO  |  AMiller  |  _  |  Reviewer ranking: #23,881,612  |  100%  |  (1 of 1)  |  
A2JLK1SQ8O03EO  |  octobercountry  |  the Land of Trees and Heroes  |  _  |  87%  |  (805 of 924)  |  
AGAYNJDPZ0U7X  |  S. Hughes  |  _  |  Reviewer ranking: #470,999  |  61%  |  (97 of 159)  |  
A3FFAAJV04F2D8  |  Teri Stewart  |  Kihei, HI United States  |  Reviewer ranking: #24,605,705  |  67%  |  (2 of 3)  |  
A19BJFB7MFXRHT  |  Reina Sanchez  |  _  |  _  |  71%  |  (338 of 476)  |  
A3DZMB16BO4ZIX  |  Frank Hammerstein  |  California  |  Reviewer ranking: #3,468,708  |  80%  |  (32 of 40)  |  
AAEHOTZ1GRAUX  |  Jim Bernheimer  |  Virginia, USA  |  _  |  68%  |  (331 of 487)  |  
A30XR3EIN0IVA5  |  Ronald E. Weber  |  Springfield Ohio  |  Reviewer ranking: #173,111  |  67%  |  (134 of 201)  |  
A5EZ6LJKY0A  |  Diane York  |  _  |  Reviewer ranking: #7,118,872  |  50%  |  (2 of 4)  |  
AGFO6RNCAAT09  |  C.H.  |  Beach Park, IL  |  Reviewer ranking: #16,638,735  |  84%  |  (916 of 1,093)  |  
A55CHTKKLTZP4  |  Barry Brandon  |  Phoenix, AZ  |  Reviewer ranking: #702,624  |  48%  |  (248 of 519)  |  
A1UZOLC16FN3T8  |  Chris M.  |  _  |  Reviewer ranking: #2,519,186  |  70%  |  (7 of 10)  |  
APUMKAMVYRVW9  |  K. Porter  |  USA  |  Reviewer ranking: #22,436,738  |  67%  |  (4 of 6)  |  
AQSTXAX42508P  |  Amazon Customer  |  The Great Southwest  |  Reviewer ranking: #722,264  |  64%  |  (29 of 45)  |  
A1XIDSLMXU4LC4  |  Jerod Steele  |  _  |  Reviewer ranking: #24,651,272  |  100%  |  (4 of 4)  |  
ANVMYQWSEWUJX  |  Michael R. Schneider  |  Garden Grove, California United States  |  Reviewer ranking: #26,102,361  |  88%  |  (317 of 359)  |  
A3AZ30XEGUB4ZR  |  Robert M.  |  _  |  Reviewer ranking: #16,740,515  |  100%  |  (1 of 1)  |  
A305LH04P54Q4Q  |  apples  |  kentucky  |  Reviewer ranking: #1,153,116  |  86%  |  (6 of 7)  |  
